id,Action
30042,0.966172934
30043,0.893039823
30044,0.939346552
30045,1
30046,0.937449992
30047,0.989031851
30048,1
30049,0.971781373
30050,1
30051,0.94108516
30052,0.984846711
30053,0.956102788
30054,1
30055,0.942921221
30056,0.970414996
30057,1
30058,1
30059,0.985957444
30060,1
30061,1
30062,0.985329747
30063,0.978552818
30064,0.9430691
30065,0.8228634
30066,0.957485735
30067,1
30068,0.971759737
30069,1
30070,1
30071,1
30072,0.988237321
30073,0.965336382
30074,0.98868829
30075,0.960708201
30076,0.972696126
30077,0.857179999
30078,0.974502146
30079,0.979038775
30080,0.936214566
30081,1
30082,0.987061024
30083,1
30084,0.935851097
30085,0.630280733
30086,1
30087,0.925378323
30088,1
30089,0.987633467
30090,0.95147413
30091,0.856708765
30092,1
30093,0.276135445
30094,0.989190579
30095,1
30096,0.978740871
30097,1
30098,0.88392514
30099,0.974621832
30100,1
30101,1
30102,1
30103,0.972841382
30104,0.874396384
30105,0.752555966
30106,1
30107,0.948118806
30108,0.800502837
30109,0.955279052
30110,0.98933512
30111,0.9897995
30112,1
30113,1
30114,0.947115302
30115,0.98837471
30116,1
30117,1
30118,1
30119,1
30120,1
30121,1
30122,0.784279287
30123,0.884494603
30124,1
30125,0.984294236
30126,0.989717722
30127,1
30128,1
30129,1
30130,0.985298872
30131,0.974482656
30132,0.878681421
30133,0.961503863
30134,1
30135,1
30136,0.930650473
30137,0.984161735
30138,0.947392821
30139,0.980887532
30140,1
30141,1
30142,1
30143,0.966873527
30144,1
30145,1
30146,0.982823074
30147,0.982599258
30148,0.937590361
30149,0.902953148
30150,1
30151,1
30152,0.979174793
30153,1
30154,0.985346437
30155,0.946071744
30156,1
30157,1
30158,1
30159,1
30160,0.851954997
30161,1
30162,1
30163,1
30164,1
30165,1
30166,0.934629679
30167,1
30168,1
30169,0.985757589
30170,1
30171,1
30172,1
30173,0.984406352
30174,0.987762094
30175,0.982224882
30176,1
30177,0.905212402
30178,0.957048237
30179,0.975658357
30180,0.989999116
30181,0.969765604
30182,1
30183,0.977446377
30184,0.7997123
30185,1
30186,0.969493687
30187,0.978478551
30188,0.987876654
30189,0.970730662
30190,0.985300005
30191,0.987649024
30192,0.926280379
30193,1
30194,0.965800822
30195,1
30196,1
30197,0.969259977
30198,1
30199,1
30200,1
30201,0.934753954
30202,1
30203,0.954420507
30204,1
30205,0.411764413
30206,1
30207,0.966270506
30208,0.936110914
30209,1
30210,0.977268517
30211,1
30212,0.948306918
30213,0.987251997
30214,0.974746168
30215,0.973026335
30216,0.982234061
30217,0.974908948
30218,1
30219,0.930891514
30220,0.978807032
30221,0.982817054
30222,0.947348595
30223,1
30224,0.932006061
30225,0.972826958
30226,1
30227,0.982075036
30228,0.947606087
30229,0.971956313
30230,1
30231,0.978355169
30232,0.95656997
30233,0.98148948
30234,0.989870131
30235,0.229319647
30236,0.980688214
30237,0.885071278
30238,0.98086381
30239,1
30240,1
30241,1
30242,0.989878893
30243,0.976029337
30244,0.914922416
30245,0.963336051
30246,1
30247,1
30248,0.982527673
30249,1
30250,1
30251,0.965444148
30252,0.952724218
30253,0.988417804
30254,0.980664492
30255,1
30256,0.987679958
30257,0.96078676
30258,1
30259,0.989526987
30260,1
30261,1
30262,0.946019471
30263,1
30264,1
30265,1
30266,0.985720754
30267,1
30268,0.949872494
30269,0.988897979
30270,0.97448808
30271,0.989842951
30272,1
30273,0.988867462
30274,0.987842917
30275,0.987217724
30276,1
30277,0.960514903
30278,1
30279,1
30280,0.947005212
30281,0.979336858
30282,1
30283,1
30284,1
30285,0.923696935
30286,0.880352914
30287,0.74103266
30288,1
30289,0.784027755
30290,0.984493017
30291,0.207660526
30292,0.470815897
30293,0.53477478
30294,1
30295,1
30296,1
30297,1
30298,1
30299,0.980793715
30300,1
30301,0.987892151
30302,1
30303,1
30304,1
30305,0.982412279
30306,0.890748024
30307,1
30308,1
30309,0.958080053
30310,1
30311,1
30312,0.796614826
30313,0.987941563
30314,0.982524931
30315,1
30316,0.988532186
30317,1
30318,0.988707662
30319,0.985367537
30320,0.971121728
30321,1
30322,0.866654754
30323,1
30324,1
30325,0.983522177
30326,1
30327,1
30328,0.904295325
30329,1
30330,1
30331,0.943364263
30332,1
30333,1
30334,1
30335,0.98685503
30336,0.97619766
30337,1
30338,0.972634077
30339,1
30340,0.988287509
30341,0.978028953
30342,0.979771674
30343,0.972216964
30344,0.989025056
30345,1
30346,1
30347,1
30348,0.988973439
30349,0.985738933
30350,1
30351,0.988634467
30352,0.985851467
30353,0.981795013
30354,0.328465134
30355,0.939542472
30356,0.98153621
30357,0.970532894
30358,0.971900225
30359,1
30360,1
30361,1
30362,0.872020125
30363,0.611651719
30364,0.969432712
30365,0.890706718
30366,1
30367,1
30368,1
30369,1
30370,0.934688032
30371,0.778496862
30372,1
30373,1
30374,0.957370222
30375,1
30376,0.980748177
30377,0.985183954
30378,1
30379,1
30380,0.893461943
30381,1
30382,0.982035577
30383,0.955207586
30384,0.976585448
30385,0.947637677
30386,0.93757689
30387,1
30388,0.923727751
30389,0.397499114
30390,1
30391,1
30392,0.848603547
30393,0.982979894
30394,0.76751703
30395,0.986247718
30396,0.978644729
30397,0.408067197
30398,0.856523752
30399,0.98992002
30400,0.58134687
30401,0.89675945
30402,1
30403,0.953587174
30404,1
30405,0.923858345
30406,1
30407,0.97647661
30408,1
30409,1
30410,0.980831444
30411,1
30412,0.982668877
30413,0.968330324
30414,1
30415,1
30416,0.969344139
30417,1
30418,0.966525257
30419,1
30420,1
30421,0.942411542
30422,0.966797471
30423,1
30424,1
30425,0.977464914
30426,1
30427,0.987882853
30428,0.98262167
30429,0.983585
30430,1
30431,0.96101898
30432,0.929877698
30433,1
30434,1
30435,0.86677742
30436,0.920173287
30437,0.989943624
30438,0.935437083
30439,1
30440,1
30441,0.854868829
30442,0.19158715
30443,1
30444,1
30445,1
30446,0.959034443
30447,1
30448,0.946325123
30449,0.924049079
30450,0.976650596
30451,1
30452,0.954525173
30453,1
30454,0.708497167
30455,1
30456,0.372669667
30457,0.980452359
30458,1
30459,0.971128404
30460,0.939383149
30461,0.974683404
30462,0.988335371
30463,1
30464,1
30465,0.952927232
30466,0.923690617
30467,0.820136428
30468,0.961302996
30469,0.985361815
30470,0.987908423
30471,1
30472,0.957002163
30473,0.98974973
30474,0.951889515
30475,0.939409137
30476,0.861892819
30477,1
30478,1
30479,1
30480,1
30481,1
30482,0.91696465
30483,1
30484,0.984682679
30485,0.985932887
30486,0.791894734
30487,0.960281014
30488,0.908396363
30489,0.799427986
30490,0.958307207
30491,1
30492,0.812809467
30493,1
30494,1
30495,1
30496,0.976492643
30497,0.836073935
30498,0.972266913
30499,1
30500,1
30501,1
30502,0.98034817
30503,1
30504,0.977129638
30505,0.98287946
30506,0.982489705
30507,0.969161034
30508,1
30509,1
30510,0.93702358
30511,1
30512,0.935908616
30513,0.989253223
30514,0.926936984
30515,0.986885071
30516,1
30517,0.970928073
30518,1
30519,0.976239681
30520,0.952770114
30521,0.983643591
30522,1
30523,0.960012972
30524,1
30525,0.917983353
30526,0.896069527
30527,0.984156072
30528,1
30529,1
30530,0.807782888
30531,0.968325079
30532,1
30533,0.593055308
30534,0.978826881
30535,1
30536,1
30537,0.87505126
30538,1
30539,1
30540,0.968720615
30541,0.982887626
30542,0.904451847
30543,0.984925926
30544,0.970992386
30545,0.980112135
30546,0.974123061
30547,0.89085418
30548,1
30549,1
30550,0.968520045
30551,0.968271434
30552,0.98598665
30553,1
30554,1
30555,0.963065743
30556,1
30557,0.918375969
30558,1
30559,0.982761204
30560,0.981456995
30561,0.985660195
30562,1
30563,0.972994626
30564,0.965670288
30565,0.984876871
30566,0.977889836
30567,0.960491598
30568,1
30569,0.965793729
30570,0.988107979
30571,0.940519571
30572,1
30573,0.963915765
30574,1
30575,0.989230573
30576,0.947319269
30577,0.101420842
30578,0.977777004
30579,0.9833529
30580,0.94567883
30581,0.962795377
30582,0.98746258
30583,0.963959873
30584,1
30585,1
30586,1
30587,1
30588,0.972856045
30589,0.987290442
30590,1
30591,1
30592,0.989092708
30593,0.826263845
30594,0.980995596
30595,1
30596,1
30597,0.951590836
30598,1
30599,1
30600,1
30601,0.987312615
30602,0.263013661
30603,0.98967135
30604,0.983231664
30605,0.985898495
30606,1
30607,0.870697081
30608,0.941862822
30609,0.979129732
30610,1
30611,0.980515719
30612,1
30613,0.933504522
30614,0.973618031
30615,1
30616,0.971911728
30617,0.944075465
30618,0.974856496
30619,0.986386776
30620,0.984423459
30621,0.973581374
30622,1
30623,0.956109047
30624,1
30625,0.967838407
30626,0.975601494
30627,0.799183905
30628,1
30629,0.977516294
30630,0.98288786400000006
30631,0.989955783
30632,0.987647772
30633,0.955110431
30634,0.980862618
30635,0.855786443
30636,1
30637,0.972038627
30638,1
30639,0.959613681
30640,1
30641,1
30642,0.881126106
30643,0.364916802
30644,0.971512139
30645,0.907827854
30646,0.972483099
30647,0.84250313
30648,1
30649,0.958984137
30650,0.943693757
30651,0.170102358
30652,0.963102102
30653,0.899792373
30654,1
30655,0.985812426
30656,0.942171633
30657,1
30658,1
30659,0.981686711
30660,1
30661,1
30662,0.984978497
30663,0.985619307
30664,1
30665,0.571466565
30666,0.979809105
30667,1
30668,0.868677795
30669,1
30670,0.98284483
30671,1
30672,1
30673,0.962083817
30674,0.972685695
30675,1
30676,0.825945556
30677,0.988143981
30678,1
30679,1
30680,1
30681,1
30682,1
30683,0.977385104
30684,1
30685,0.968906999
30686,1
30687,0.971928418
30688,0.983780205
30689,1
30690,0.982355893
30691,1
30692,1
30693,1
30694,1
30695,0.984758854
30696,0.982039154
30697,1
30698,0.963154852
30699,0.960771799
30700,1
30701,1
30702,0.906220853
30703,0.967643857
30704,1
30705,0.983098805
30706,1
30707,0.900411904
30708,1
30709,0.712134242
30710,0.82744509
30711,0.97119081
30712,0.96051842
30713,0.988045931
30714,0.914368033
30715,0.970245898
30716,0.918474734
30717,1
30718,0.984467387
30719,1
30720,0.32014665
30721,0.904046238
30722,1
30723,0.965219617
30724,1
30725,1
30726,1
30727,0.979601264
30728,0.799427986
30729,1
30730,0.980171204
30731,0.9593274
30732,1
30733,0.975306451
30734,1
30735,0.968220115
30736,0.589187205
30737,0.974550486
30738,0.981109619
30739,1
30740,0.978190184
30741,0.96533227
30742,0.967131019
30743,1
30744,1
30745,1
30746,0.97997874
30747,1
30748,0.976742446
30749,0.981087625
30750,1
30751,1
30752,1
30753,0.922121346
30754,0.986727297
30755,1
30756,0.54554075
30757,0.988858104
30758,1
30759,0.980345428
30760,0.612743676
30761,0.926544011
30762,0.98473489299999994
30763,0.987141371
30764,1
30765,0.902958989
30766,1
30767,0.989567816
30768,1
30769,0.977373362
30770,0.986700058
30771,0
30772,1
30773,0.925814986
30774,1
30775,1
30776,0.983123243
30777,1
30778,1
30779,1
30780,1
30781,0.943526924
30782,1
30783,0.980285049
30784,1
30785,1
30786,0.965892375
30787,0.971283913
30788,0.977718175
30789,1
30790,0.989145398
30791,0.98666966
30792,0.987226307
30793,0.987505078
30794,0.974287748
30795,1
30796,0.987258732
30797,0.592602372
30798,0.96113497
30799,0.989143312
30800,0.96141398
30801,1
30802,0.978147447
30803,0.970820785
30804,1
30805,0.90590328
30806,0.851714075
30807,1
30808,0.989359021
30809,0.98411417
30810,1
30811,0.981575728
30812,0.199594766
30813,0.965294182
30814,0.979082644
30815,0.980198681
30816,0.737104476
30817,0.316365898
30818,0.966821253
30819,1
30820,1
30821,1
30822,0.857569695
30823,1
30824,0.988481998
30825,0.925847113
30826,0.911435008
30827,1
30828,0.987338066
30829,0.939542651
30830,1
30831,0.329761297
30832,0.978741109
30833,1
30834,1
30835,0.865453303
30836,0.891618371
30837,1
30838,0.980611324
30839,0.90101248
30840,0.978919506
30841,0.947550654
30842,0.930585027
30843,1
30844,0.888234913
30845,0.956828713
30846,0.98701185
30847,0.985105991
30848,0.971785069
30849,0.985199809
30850,0.977416635
30851,0.985714078
30852,1
30853,0.980473995
30854,0.959632039
30855,1
30856,1
30857,1
30858,1
30859,1
30860,0.91158998
30861,0.980602801
30862,1
30863,0.947733462
30864,0.950421333
30865,0.699032366
30866,0.937774301
30867,0.979441643
30868,1
30869,1
30870,1
30871,1
30872,0.935478509
30873,0.966184378
30874,1
30875,1
30876,1
30877,0.98802745300000006
30878,1
30879,1
30880,1
30881,0.97311461
30882,0.989986122
30883,0.969360113
30884,0.945733726
30885,1
30886,1
30887,0.987812221
30888,0.820884228
30889,0.97058481
30890,0.986524582
30891,1
30892,0.89876914
30893,0.968408287
30894,1
30895,1
30896,0.985015273
30897,1
30898,1
30899,0.988397062
30900,0.939244092
30901,1
30902,0.981998801
30903,0.852636337
30904,1
30905,0.988587737
30906,1
30907,0.900241911
30908,1
30909,1
30910,1
30911,0.977855861
30912,1
30913,1
30914,1
30915,0.967797995
30916,0.957578421
30917,0.79473424
30918,1
30919,0.977521062
30920,0.967760921
30921,0.879953086
30922,0.899834514
30923,1
30924,0.90998137
30925,0.980342567
30926,0.656073272
30927,0.380286485
30928,0.989698708
30929,0.988563418
30930,0
30931,0.971959829
30932,0.521693349
30933,0.985765398
30934,0.962901831
30935,0.931740105
30936,0.958099246
30937,0.987474859
30938,0.974302232
30939,0.948069572
30940,1
30941,0.871643305
30942,0.982566536
30943,0.942286313
30944,0.970073998
30945,0.95677042
30946,0.927505672
30947,0.949280322
30948,1
30949,1
30950,0.964684486
30951,1
30952,1
30953,0.969496489
30954,1
30955,1
30956,0.981371462
30957,0.984934449
30958,1
30959,1
30960,0.98367852
30961,1
30962,0.806369305
30963,0.952937603
30964,1
30965,1
30966,0.971966565
30967,1
30968,0.989445031
30969,0.982363939
30970,1
30971,1
30972,0.605311871
30973,0.98504585
30974,0.928296387
30975,0.981534839
30976,0.978270412
30977,0.954194248
30978,0.862605572
30979,1
30980,0.954795182
30981,0.944986761
30982,1
30983,0.89821291
30984,0.858349562
30985,0.988425612
30986,0.984231591
30987,0.987382114
30988,0.958645701
30989,1
30990,0.981475473
30991,1
30992,0.95780617
30993,1
30994,0.980175316
30995,1
30996,0.570907474
30997,0.963426232
30998,0.956729353
30999,0.989660144
31000,1
31001,0.989528358
31002,1
31003,0.986074626
31004,0.781869829
31005,0.389327675
31006,0.696593821
31007,1
31008,0.985585272
31009,0.98723352
31010,1
31011,0.490617186
31012,0.985813201
31013,1
31014,1
31015,1
31016,0.985321879
31017,0.852148414
31018,0.955721855
31019,0.977832139
31020,1
31021,0.873274803
31022,0.987871766
31023,1
31024,0.987631261
31025,1
31026,1
31027,1
31028,0.842327654
31029,0.935056329
31030,1
31031,0.902907074
31032,1
31033,0.986983299
31034,1
31035,0.976119161
31036,0.988759756
31037,1
31038,0.46936807
31039,0.940052867
31040,0.96883094300000006
31041,1
31042,0.928647637
31043,0.632110655
31044,0.861427248
31045,0.987329006
31046,1
31047,0.92338711
31048,0.689165175
31049,0.826923013
31050,1
31051,1
31052,0.905053318
31053,0.979247034
31054,0.917199552
31055,0.928055584
31056,0.714615822
31057,0.88745820500000006
31058,0.986049116
31059,0.965418816
31060,1
31061,0.576342523
31062,0.959852755
31063,0.980015695
31064,1
31065,1
31066,0.974836886
31067,0.986555934
31068,0.983129919
31069,0.985832334
31070,1
31071,0.984079301
31072,0.757760167
31073,1
31074,0.981137395
31075,0.969167173
31076,1
31077,0.874297023
31078,1
31079,0.978808403
31080,0.937649787
31081,0.705759287
31082,1
31083,1
31084,0.984531939
31085,1
31086,1
31087,0.974417329
31088,0.984182537
31089,0.988004327
31090,0.967751145
31091,0.97027123
31092,0.970086515
31093,0.986798585
31094,0.968541861
31095,0.96820426
31096,1
31097,0.956811309
31098,0.696880817
31099,0.975594699
31100,1
31101,0.91496384100000006
31102,1
31103,0.95896470599999994
31104,0.95186311
31105,1
31106,1
31107,0.93432647
31108,1
31109,1
31110,1
31111,0.665511847
31112,0.981333673
31113,1
31114,1
31115,1
31116,0.84520483
31117,0.956052482
31118,0.971684218
31119,0.97620368
31120,0.982045054
31121,0.976528704
31122,0.98845458
31123,0.958780885
31124,0.987864196
31125,0.989079058
31126,0.916179955
31127,1
31128,0.959361732
31129,1
31130,0.965786696
31131,1
31132,1
31133,0.714759111
31134,1
31135,0.981895149
31136,0.967203677
31137,0.981430769
31138,1
31139,0.920153379
31140,0.86405623
31141,0.975709438
31142,0.983550549
31143,0.379879654
31144,1
31145,1
31146,1
31147,0.970945597
31148,0.900921702
31149,0.944491625
31150,0.978925347
31151,1
31152,0.95421499
31153,1
31154,0.988677263
31155,0.979587555
31156,0.676219165
31157,0.966266871
31158,0.988579571
31159,1
31160,0.911563575
31161,1
31162,0.913980782
31163,0.901904345
31164,0.653204501
31165,0.970912218
31166,1
31167,0.979298592
31168,1
31169,0.813434541
31170,0.971628487
31171,1
31172,0.959092557
31173,0.963068724
31174,1
31175,0.984113514
31176,0.796798527
31177,1
31178,0.986216426
31179,0.971277833
31180,0.983421743
31181,0.986516476
31182,1
31183,1
31184,1
31185,1
31186,0.623042464
31187,1
31188,0.652733624
31189,0.965631604
31190,0.977039516
31191,0.983394623
31192,1
31193,1
31194,1
31195,0.976672292
31196,0.975364327
31197,0.96601361
31198,1
31199,0.986709774
31200,0.951778591
31201,1
31202,0.982619524
31203,0.980241299
31204,1
31205,0.989395082
31206,0.907097399
31207,0.401584357
31208,0.984227777
31209,0.977240026
31210,1
31211,1
31212,0.968168616
31213,0.987249076
31214,0.773555696
31215,1
31216,0.98866874
31217,0.986165166
31218,0.829871953
31219,1
31220,0.579930127
31221,0.989043593
31222,1
31223,0.956550598
31224,0.733886361
31225,1
31226,1
31227,1
31228,0.928388238
31229,0.829442322
31230,1
31231,1
31232,1
31233,0.946408153
31234,0.988068521
31235,0.984677553
31236,0.962368488
31237,0.963424921
31238,1
31239,0.95372504
31240,1
31241,0.988485932
31242,0.974927306
31243,0.977218092
31244,0.967440605
31245,1
31246,1
31247,0.987259328
31248,1
31249,1
31250,0.888667047
31251,0.988680482
31252,0.936470091
31253,1
31254,0.980660498
31255,0.731832087
31256,1
31257,1
31258,1
31259,0.982510626
31260,1
31261,1
31262,1
31263,0.984638631
31264,0.9720999
31265,0.986027241
31266,0.981997788
31267,0.965647101
31268,0.980834186
31269,0.956534207
31270,0.830334425
31271,1
31272,0.97704953
31273,0.900359392
31274,1
31275,1
31276,0.979524195
31277,0.962035835
31278,0.922853291
31279,0.960558236
31280,1
31281,1
31282,1
31283,0.962184668
31284,0.980438948
31285,0.92415309
31286,1
31287,0.867593706
31288,0.957962751
31289,0.937450588
31290,1
31291,1
31292,0.989391208
31293,0.971508443
31294,1
31295,0.920766473
31296,1
31297,0.977858365
31298,0.725585818
31299,0.981120408
31300,0.525021017
31301,1
31302,1
31303,0.970616102
31304,0.825339258
31305,1
31306,1
31307,0.326813728
31308,0.742893755
31309,0.989201665
31310,1
31311,1
31312,1
31313,0.974165142
31314,0.986435831
31315,0.516035318
31316,0.96782076399999994
31317,0.986247957
31318,1
31319,0.93533355
31320,0.893850505
31321,0.866900325
31322,1
31323,0.923443198
31324,0.941735923
31325,1
31326,0.961721242
31327,0.986465752
31328,0.969747663
31329,1
31330,1
31331,0.579933643
31332,0.27010259
31333,0.982823074
31334,1
31335,1
31336,0.987189829
31337,1
31338,0.983560681
31339,0.844526887
31340,0.968485057
31341,0.989307463
31342,0.628488362
31343,1
31344,0.975836873
31345,1
31346,1
31347,0.97740525
31348,0.983162284
31349,1
31350,1
31351,0.959515035
31352,0.982975543
31353,1
31354,0.959531248
31355,1
31356,1
31357,1
31358,1
31359,1
31360,1
31361,1
31362,0.96865046
31363,0.965512693
31364,0.987542749
31365,1
31366,0.952859461
31367,0.934155285
31368,0.926846445
31369,0.989223719
31370,1
31371,0.889065266
31372,1
31373,0.969768822
31374,0.842017114
31375,0.987311482
31376,1
31377,0.979324162
31378,0.94861865
31379,1
31380,0.90222168
31381,1
31382,1
31383,0.726474166
31384,0.698831022
31385,1
31386,1
31387,0.933468998
31388,1
31389,0.984952152
31390,0.949767292
31391,0.96248883
31392,0.613447607
31393,1
31394,0.979364872
31395,1
31396,0.970338583
31397,0.899120212
31398,0.836381376
31399,0.430903286
31400,0.986101866
31401,1
31402,0.779564619
31403,0.983705282
31404,1
31405,1
31406,1
31407,1
31408,0.980873048
31409,0.940300643
31410,0.858196676
31411,1
31412,1
31413,1
31414,0.655154467
31415,0.983764172
31416,0.966981947
31417,0.945340872
31418,0.958785832
31419,1
31420,1
31421,1
31422,0.974938393
31423,1
31424,1
31425,1
31426,0.976229906
31427,0.9868837
31428,0.960022688
31429,0.988534033
31430,1
31431,1
31432,0.988647044
31433,0.984637439
31434,0.863422036
31435,0.968065262
31436,0.706879318
31437,1
31438,0.905944049
31439,1
31440,0.962413967
31441,1
31442,0.970432282
31443,1
31444,1
31445,0.987006903
31446,0.987600684
31447,1
31448,0.960162759
31449,1
31450,0.974627256
31451,1
31452,0.977005363
31453,0.988762438
31454,1
31455,0.730400443
31456,0.987115145
31457,0.986705959
31458,1
31459,1
31460,1
31461,0.982392132
31462,0.984811902
31463,0.982560217
31464,0.834935248
31465,1
31466,0.977269054
31467,0.984163225
31468,0.955865741
31469,0.930657923
31470,0.980309427
31471,0.964362443
31472,0.928513289
31473,1
31474,1
31475,1
31476,0.922747791
31477,1
31478,0.961934209
31479,1
31480,1
31481,1
31482,0.983670473
31483,0.981739759
31484,0.642937064
31485,1
31486,0.941454291
31487,0.983716011
31488,0.953554988
31489,1
31490,1
31491,0.986721993
31492,0.983728945
31493,1
31494,0.565469921
31495,1
31496,0.955147088
31497,1
31498,0.94897145
31499,0.980772018
31500,0.988438904
31501,0.981418848
31502,0.95477736
31503,0.985757589
31504,0.817133546
31505,1
31506,1
31507,0.982662559
31508,0.909969747
31509,1
31510,0.482008278
31511,0.958744168
31512,0.987503946
31513,1
31514,1
31515,1
31516,1
31517,0.985194624
31518,0.943802595
31519,0.978643596
31520,0.780885518
31521,1
31522,1
31523,0.966256738
31524,1
31525,0.989455521
31526,1
31527,0.987082243
31528,0.983653724
31529,1
31530,0.909790158
31531,0.969246447
31532,1
31533,0.979813755
31534,0.528922796
31535,1
31536,1
31537,0.970195234
31538,1
31539,0.862211406
31540,1
31541,1
31542,0.961236358
31543,0.963470936
31544,0.957902193
31545,0.94754827
31546,0.963268042
31547,0.914997041
31548,0.887387991
31549,1
31550,0.970737219
31551,1
31552,1
31553,1
31554,1
31555,1
31556,0.980042577
31557,0.978416681
31558,0.970575929
31559,1
31560,0.919757545
31561,0.960555494
31562,0.925682485
31563,0.98921752
31564,0.979698658
31565,1
31566,1
31567,0.90190059
31568,0.897894859
31569,1
31570,1
31571,1
31572,0.918109655
31573,0.980074108
31574,0.78899622
31575,1
31576,1
31577,0.971828401
31578,0.957315385
31579,0.977122426
31580,0.963265717
31581,1
31582,1
31583,0.988553762
31584,0.951680422
31585,1
31586,0.984437883
31587,1
31588,0.941715002
31589,1
31590,0.917080343
31591,0.978446484
31592,1
31593,0.962551117
31594,0.973291338
31595,0.839531183
31596,1
31597,0.977578938
31598,1
31599,0.978428066
31600,1
31601,1
31602,1
31603,1
31604,0.980605662
31605,0.960179389
31606,0.972822309
31607,1
31608,1
31609,1
31610,1
31611,1
31612,1
31613,0.98880589
31614,1
31615,0.98465997
31616,0.596678853
31617,0.680691481
31618,1
31619,0.989682674
31620,0.988440275
31621,0.982755482
31622,0.959289312
31623,1
31624,0.959325194
31625,0.86414963
31626,1
31627,0.982765615
31628,1
31629,0.772074997
31630,0.989447713
31631,0.979609311
31632,1
31633,1
31634,0.987089455
31635,0.96536004500000006
31636,0.967734933
31637,0.961601973
31638,0.974922121
31639,1
31640,0.988498151
31641,0.98652494
31642,0.968447745
31643,0.97116828
31644,0.95759809
31645,0.974984765
31646,1
31647,1
31648,0.986898184
31649,0.961048067
31650,0.95965451
31651,1
31652,0.981268585
31653,1
31654,0.865693927
31655,1
31656,1
31657,0.947583616
31658,1
31659,0.821994245
31660,0.902090609
31661,1
31662,1
31663,0.965332687
31664,0.981231272
31665,1
31666,1
31667,1
31668,1
31669,1
31670,1
31671,1
31672,0.981957674
31673,0.98701489
31674,1
31675,0.977120876
31676,1
31677,0.982759595
31678,0.980615318
31679,0.98168391
31680,0.952763259
31681,0.836256683
31682,1
31683,0.543137789
31684,1
31685,0.591026902
31686,1
31687,0.984094441
31688,1
31689,0.97956740899999994
31690,0.939860225
31691,0.952827871
31692,0.974396288
31693,0.333842903
31694,0.975432932
31695,1
31696,0.954164326
31697,1
31698,0.974798262
31699,0.972396314
31700,1
31701,0.946033955
31702,1
31703,1
31704,0.838144124
31705,0.958102524
31706,1
31707,1
31708,1
31709,1
31710,0.985568941
31711,0.53924948
31712,0.98318404
31713,1
31714,1
31715,0.917536616
31716,0.988914788
31717,1
31718,1
31719,1
31720,0.971618235
31721,1
31722,1
31723,0.980462551
31724,0.95546943
31725,0.95187521
31726,0.441469729
31727,1
31728,0.914049208
31729,0.988991022
31730,0.968096554
31731,0.989565969
31732,0.395165652
31733,1
31734,1
31735,0.94095701
31736,0.972960234
31737,0.978952527
31738,0.883403719
31739,0.985019207
31740,0.974228621
31741,0.989442468
31742,1
31743,0.989112854
31744,0.98683399
31745,1
31746,1
31747,0.968106926
31748,1
31749,0.985672116
31750,0.985659182
31751,1
31752,0.953982234
31753,0.926094055
31754,0.97776252
31755,0.987938643
31756,1
31757,0.950083375
31758,0.950388193
31759,0.983496428
31760,0.964354932
31761,1
31762,0.743919015
31763,1
31764,0.97325933
31765,1
31766,0.974660635
31767,0.986939192
31768,0.970693052
31769,0.97254169
31770,1
31771,0.942235768
31772,1
31773,0.976446271
31774,0.825293243
31775,1
31776,0.975988984
31777,1
31778,1
31779,0.986260116
31780,0.974565864
31781,0.975129962
31782,1
31783,1
31784,0.984871209
31785,0.967396677
31786,0.968499363
31787,1
31788,0.979561389
31789,0.949655175
31790,0.733771741
31791,0.943740904
31792,0.766941905
31793,0.958052158
31794,0.925187647
31795,0.981947303
31796,0.95941031
31797,0.877455294
31798,0.975721896
31799,0.985689521
31800,0.973197162
31801,1
31802,0.976239443
31803,0.980320334
31804,1
31805,0.940272689
31806,0.967897534
31807,1
31808,1
31809,0.878763318
31810,0.981396556
31811,1
31812,1
31813,1
31814,0.97917819
31815,0.669461429
31816,1
31817,0.779617071
31818,1
31819,1
31820,1
31821,0.985725999
31822,0.976223767
31823,1
31824,1
31825,0.983327329
31826,0.976747811
31827,0.417978376
31828,1
31829,1
31830,0.985531092
31831,1
31832,1
31833,0.971885264
31834,1
31835,1
31836,0.968167722
31837,1
31838,0.976879656
31839,0.972929835
31840,0.923662305
31841,0.977383852
31842,0.97938031
31843,1
31844,1
31845,0.979625642
31846,0.982718527
31847,0.988754273
31848,1
31849,1
31850,0.985131562
31851,0.988807857
31852,0.875885606
31853,1
31854,0.945001066
31855,1
31856,0.974891603
31857,0.944856286
31858,1
31859,0.987749517
31860,1
31861,1
31862,1
31863,0.896042466
31864,0.959230065
31865,0.824765503
31866,0.986068487
31867,1
31868,0.94411552
31869,1
31870,1
31871,0.972135544
31872,0.986634374
31873,0.555940867
31874,0.937564313
31875,1
31876,0.987835944
31877,1
31878,1
31879,1
31880,1
31881,0.788287878
31882,1
31883,0.958803356
31884,0.985736787
31885,1
31886,1
31887,0.766426981
31888,0.919522226
31889,0.987770677
31890,1
31891,0.984771788
31892,1
31893,1
31894,0.903872728
31895,1
31896,1
31897,1
31898,0.934733808
31899,1
31900,1
31901,1
31902,0.976354539
31903,1
31904,0.274370968
31905,0.913226783
31906,0.908106387
31907,0.972314
31908,0.989049435
31909,0.962828517
31910,0.968303323
31911,0.946004748
31912,0.849623323
31913,1
31914,1
31915,1
31916,0.970836163
31917,0.891843259
